timestamp_ms,frames_decoded,frames_dropped,frames_received,framerate,jitter_buffer_delay_ms,min_playout_delay_ms,video_width,video_height,total_decode_time_ms,total_bytes_received,bitrates,overall_avg_bitrates,sender_period_bitrate,sender_overall_bitrate,decoder_implementation,period_packets_received,period_packets_lost,loss_ratio,period_packets_discarded,period_fec_packets_received,period_fec_packets_discarded,period_packets_repaired,period_fec_bytes_recv,period_fec_bytes_sent,fec_byte_ratio,period_retx_pkts_recv,period_retx_bytes_recv,period_retx_pkts_sent,period_retx_bytes_sent,retransmission_ratio,period_freeze_count,period_freeze_duration_ms,freeze_time_ratio
433150357,281,0,281,30,115.538,0,1280,720,320.34,3684624,9.03701e+06,3.10284e+06,7.06794e+06,3.10457e+06,dav1d,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433150557,287,0,287,30,116.421,0,1280,720,334.424,3929741,9.80468e+06,3.24102e+06,1.05977e+07,3.27086e+06,dav1d,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433150757,293,0,293,30,117.345,0,1280,720,348.001,4145014,8.61092e+06,3.34951e+06,9.80468e+06,3.41271e+06,dav1d,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433150957,299,0,299,30,127.742,0,1920,1080,365.58,4389253,9.76956e+06,3.47664e+06,7.51328e+06,3.49985e+06,dav1d,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433151157,305,0,305,30,167.491,0,1920,1080,385.683,4794981,1.62291e+07,3.72426e+06,6.40564e+06,3.56031e+06,dav1d,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433151358,310,0,310,29,257.613,0,1920,1080,410.499,5550881,3.00856e+07,4.22884e+06,2.00403e+07,3.89787e+06,dav1d,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433151558,317,0,317,30,326.464,0,1920,1080,440.169,6080099,2.11687e+07,4.54544e+06,3.07862e+07,4.43494e+06,dav1d,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433151759,323,0,323,30,396.012,0,1920,1080,464.068,6605785,2.09228e+07,4.84739e+06,2.10634e+07,4.76217e+06,dav1d,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433151959,329,0,329,30,474.94,0,1920,1080,489.561,7209815,2.41612e+07,5.19533e+06,2.07338e+07,5.0689e+06,dav1d,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433152159,335,0,335,30,524,0,1920,1080,509.667,7706493,1.98671e+07,5.45496e+06,2.19979e+07,5.3879e+06,dav1d,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433152359,341,0,341,31,534.283,0,1920,1080,525.77,8007849,1.20542e+07,5.56971e+06,2.23241e+07,5.70112e+06,dav1d,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433152559,347,0,347,30,556.676,0,1920,1080,544.278,8352086,1.37695e+07,5.70985e+06,1.06907e+07,5.79173e+06,dav1d,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433152760,353,0,353,30,568.877,0,1920,1080,561.584,8694240,1.36181e+07,5.84339e+06,1.29846e+07,5.92064e+06,dav1d,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433152960,359,0,359,30,617.94,0,1920,1080,578.248,9092115,1.5915e+07,6.00983e+06,1.57697e+07,6.0932e+06,dav1d,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433153160,365,0,365,30,639.607,0,1920,1080,597.167,9450028,1.43165e+07,6.14486e+06,1.5915e+07,6.26233e+06,dav1d,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433153360,371,0,371,30,650.245,0,1920,1080,615.115,9776672,1.30658e+07,6.25557e+06,1.43165e+07,6.39866e+06,dav1d,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433153561,377,0,377,30,651.492,0,1920,1080,629.843,10042425,1.05772e+07,6.32395e+06,1.10468e+07,6.47642e+06,dav1d,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433153761,383,0,383,30,652.741,0,1920,1080,644.23,10277534,9.40436e+06,6.37169e+06,1.25939e+07,6.57657e+06,dav1d,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433153961,389,0,389,30,653.967,0,1920,1080,657.595,10522191,9.78628e+06,6.4238e+06,7.712e+06,6.59486e+06,dav1d,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433154161,395,0,395,30,655.188,0,1920,1080,671.143,10754082,9.27564e+06,6.46668e+06,1.00126e+07,6.64904e+06,dav1d,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433154362,401,0,401,30,656.536,0,1920,1080,686.681,11035524,1.12017e+07,6.53715e+06,1.06882e+07,6.71239e+06,dav1d,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433154562,407,0,407,30,687.456,0,1920,1080,704.743,11394951,1.43771e+07,6.65156e+06,1.12577e+07,6.78222e+06,dav1d,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433154762,413,0,413,30,699.004,0,1920,1080,723.008,11704128,1.23671e+07,6.73377e+06,1.24636e+07,6.86819e+06,dav1d,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433154962,419,0,419,30,730.639,0,1920,1080,743.358,12082428,1.5132e+07,6.85285e+06,1.42806e+07,6.97869e+06,dav1d,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433155163,425,0,425,30,741.245,0,1920,1080,761.877,12388745,1.21917e+07,6.92786e+06,1.50567e+07,7.09792e+06,dav1d,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433155363,431,0,431,30,742.315,0,1920,1080,781.099,12668415,1.11868e+07,6.98658e+06,1.22527e+07,7.17253e+06,dav1d,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433155563,437,0,437,30,743.172,0,1920,1080,798.067,12928556,1.04056e+07,7.03308e+06,1.11868e+07,7.2298e+06,dav1d,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433155763,443,0,443,30,744.591,0,1920,1080,816.395,13188513,1.03983e+07,7.07823e+06,1.04056e+07,7.27447e+06,dav1d,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433155963,449,0,449,30,745.69,0,1920,1080,834.66,13490622,1.20844e+07,7.14451e+06,1.03983e+07,7.3178e+06,dav1d,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433156164,455,0,455,30,774.46,0,1920,1080,855.264,13821729,1.31784e+07,7.22374e+06,1.20242e+07,7.38251e+06,dav1d,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433156364,461,0,461,30,785.935,0,1920,1080,872.828,14115879,1.1766e+07,7.28233e+06,1.32443e+07,7.46163e+06,dav1d,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433156564,467,0,467,30,806.934,0,1920,1080,892.045,14429673,1.25518e+07,7.34942e+06,1.01038e+07,7.49681e+06,dav1d,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433156764,473,0,473,30,838.567,0,1920,1080,907.35,14786582,1.42764e+07,7.43652e+06,1.4214e+07,7.58508e+06,dav1d,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433156965,479,0,479,30,880.192,0,1920,1080,924.077,15189219,1.60254e+07,7.54369e+06,1.1887e+07,7.64116e+06,dav1d,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433157165,485,0,485,30,912.12,0,1920,1080,940.718,15557500,1.47312e+07,7.63184e+06,1.84354e+07,7.77937e+06,dav1d,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433157365,491,0,491,30,932.738,0,1920,1080,958.006,15945520,1.55208e+07,7.72741e+06,1.25758e+07,7.84001e+06,dav1d,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433157565,497,0,497,30,944.438,0,1920,1080,974.716,16289423,1.37561e+07,7.79958e+06,1.76762e+07,7.96281e+06,dav1d,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433157766,503,0,503,30,946.317,0,1920,1080,992.075,16629371,1.35303e+07,7.8677e+06,1.36877e+07,8.03375e+06,dav1d,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433157966,509,0,509,30,948.2,0,1920,1080,1008.63,16971885,1.37006e+07,7.93589e+06,1.35979e+07,8.10151e+06,dav1d,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433158166,515,0,515,30,959.591,0,1920,1080,1025.66,17301559,1.3187e+07,7.99656e+06,1.37006e+07,8.16889e+06,dav1d,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433158367,521,0,521,30,1000.5,0,1920,1080,1044.18,17690498,1.54802e+07,8.08247e+06,1.31214e+07,8.22806e+06,dav1d,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433158567,527,0,527,30,1011.25,0,1920,1080,1059.68,18014521,1.29609e+07,8.13756e+06,1.34782e+07,8.28975e+06,dav1d,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433158767,533,0,533,30,1012.77,0,1920,1080,1074.1,18257661,9.7256e+06,8.15529e+06,1.50403e+07,8.36814e+06,dav1d,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433158968,539,0,539,30,1014.08,0,1920,1080,1087.16,18484717,9.03705e+06,8.16508e+06,8.31057e+06,8.36748e+06,dav1d,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433159168,545,0,545,30,1014.96,0,1920,1080,1102.65,18721039,9.45288e+06,8.17914e+06,9.15076e+06,8.37637e+06,dav1d,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433159368,551,0,551,30,1074.92,0,1920,1080,1127.37,19209802,1.95505e+07,8.30201e+06,1.07578e+07,8.40309e+06,dav1d,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433159568,557,0,557,30,1145.98,0,1920,1080,1155.37,19755297,2.18198e+07,8.4465e+06,1.91576e+07,8.52243e+06,dav1d,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433159769,563,0,563,30,1226.22,0,1920,1080,1190.61,20415618,2.62814e+07,8.63605e+06,2.21022e+07,8.67221e+06,dav1d,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433159969,569,0,569,30,1286.74,0,1920,1080,1223.87,21016424,2.40322e+07,8.79716e+06,2.50435e+07,8.84993e+06,dav1d,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433160170,570,0,570,25,1297.32,0,1920,1080,1229.66,21127214,4.40955e+06,8.7515e+06,2.52752e+07,9.02719e+06,dav1d,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433160370,570,0,570,19,1297.32,0,1920,1080,1229.66,21127214,0,8.6618e+06,4.4316e+06,8.97836e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
