Timestamp(ms),Bitrate(bps),DelayJitter(ms),Threshold(ms),CongestionState
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
