timestamp,rtp_timestamp,first_packet_departure,estimated_first_packet_departure,first_packet_arrival,last_packet_arrival,render,encode_ms,pacing_ms,network_ms,estimated_network_ms,decode_ms,frame_construction_delay_ms,inter_frame_delay_ms,inter_frame_departure_ms,frame_jitter_ms,encoded_size,height,width,min_rtt,avail_bw,is_keyframe,frame_type
433193718,4154253821,433193716,433193720,433193717,433193717,0,2,0,1,-3,2,0,60,60,0,28606,640,480,1,457.696,0,delta
433193782,4154259581,433193780,433193784,433193781,433193781,0,2,0,1,-3,1,0,64,64,0,28137,640,480,1,450.192,0,delta
433193842,4154264981,433193841,433193845,433193841,433193842,0,3,0,1,-3,1,1,61,61,0,29169,640,480,1,155.568,0,delta
433193901,4154270381,433193900,433193904,433193901,433193901,0,2,1,1,-3,1,0,59,59,0,28513,640,480,1,456.208,0,delta
433193962,4154275781,433193960,433193964,433193961,433193961,0,2,0,1,-3,2,0,60,60,0,28507,640,480,1,456.112,0,delta
433194025,4154281541,433194024,433194028,433194025,433194025,0,2,1,1,-3,1,0,64,64,0,28513,640,480,1,456.208,0,delta
433194086,4154286941,433194085,433194089,433194085,433194085,0,3,0,0,-4,2,0,60,61,-1,29808,640,480,1,476.928,0,delta
433194146,4154292341,433194144,433194148,433194145,433194145,0,2,0,1,-3,1,0,60,59,1,28767,640,480,1,460.272,0,delta
433194206,4154297741,433194204,433194208,433194205,433194205,0,2,0,1,-3,1,0,60,60,0,28177,640,480,1,450.832,0,delta
433194266,4154303141,433194264,433194268,433194265,433194265,0,2,0,1,-3,1,0,60,60,0,27930,640,480,1,446.88,0,delta
433194330,4154308901,433194329,433194333,433194329,433194329,0,3,0,0,-4,2,0,64,65,-1,28550,640,480,1,456.8,0,delta
433194389,4154314301,433194388,433194392,433194389,433194389,0,2,0,1,-3,1,0,60,59,1,28181,640,480,1,450.896,0,delta
433194450,4154319701,433194448,433194452,433194449,433194449,0,2,0,1,-3,2,0,60,60,0,27820,640,480,1,445.12,0,delta
433194510,4154325101,433194508,433194512,433194509,433194509,0,2,1,1,-3,1,0,60,60,0,28150,640,480,1,450.4,0,delta
433194574,4154330861,433194573,433194577,433194573,433194573,0,3,0,0,-4,2,0,64,65,-1,28179,640,480,1,450.864,0,delta
433194633,4154336261,433194632,433194636,433194633,433194633,0,2,0,1,-3,1,0,60,59,1,28525,640,480,1,456.4,0,delta
433194694,4154341661,433194692,433194696,433194693,433194693,0,2,0,1,-3,1,0,60,60,0,28081,640,480,1,449.296,0,delta
433194753,4154347061,433194752,433194756,433194753,433194753,0,2,1,1,-3,1,0,60,60,0,27830,640,480,1,445.28,0,delta
433194815,4154352461,433194813,433194817,433194814,433194814,0,3,0,1,-3,1,0,61,61,0,28504,640,480,1,456.064,0,delta
433194878,4154358221,433194876,433194880,433194877,433194877,0,2,0,1,-3,1,0,63,63,0,28460,640,480,1,455.36,0,delta
433194938,4154363621,433194936,433194940,433194937,433194937,0,2,0,1,-3,1,0,60,60,0,28127,640,480,1,450.032,0,delta
433194997,4154369021,433194996,433195000,433194997,433194997,0,2,1,1,-3,1,0,60,60,0,28364,640,480,1,453.824,0,delta
433195058,4154374421,433195057,433195061,433195057,433195057,0,3,0,0,-4,1,0,60,61,-1,28881,640,480,1,462.096,0,delta
433195121,4154380181,433195120,433195124,433195121,433195121,0,2,1,1,-3,1,0,64,63,1,28769,640,480,1,460.304,0,delta
433195182,4154385581,433195180,433195184,433195181,433195181,0,2,0,1,-3,2,0,60,60,0,28187,640,480,1,450.992,0,delta
433195242,4154390981,433195240,433195244,433195241,433195241,0,2,0,1,-3,1,0,60,60,0,27827,640,480,1,445.232,0,delta
433195303,4154396381,433195301,433195305,433195302,433195302,0,3,0,1,-3,1,0,61,61,0,28313,640,480,1,453.008,0,delta
433195362,4154401781,433195360,433195364,433195361,433195361,0,2,0,1,-3,2,0,59,59,0,28469,640,480,1,455.504,0,delta
